sample_std,sample_scaled,sample_shift_scaled
0.138314,-1.34725,-0.268215
1.4251,-0.328632,5.57684
0.0485893,4.10683,6.98032
1.28839,0.541484,7.5401
-0.227902,-2.38661,4.65296
0.112713,2.61626,4.91903
-0.363473,-1.90752,6.80233
0.287479,0.308886,6.62768
-1.55128,-0.517794,6.01334
0.0208392,-1.72045,3.78951
-0.761681,1.32228,5.04188
-0.11994,0.756522,6.96885
0.639446,0.148896,3.87865
0.000787084,-0.792309,6.99262
0.957741,0.538121,2.82133
-1.44528,0.657648,6.17277
1.84659,-1.37788,4.56365
0.118885,0.304298,7.11191
0.288131,-0.400529,7.27109
-1.52725,-0.650302,4.73151
0.562173,0.795943,2.57525
0.227976,0.678616,4.26379
1.35177,-1.66968,3.57187
-0.233741,-2.27051,5.18193
1.8284,1.45162,4.62849
0.419557,1.20672,4.65266
0.961941,1.46335,3.12202
0.920686,-1.05396,5.24745
0.858718,-0.960402,0.809585
-0.438425,-0.158924,4.19367
0.890738,-1.86092,2.5261
-0.000855788,-1.39259,5.3129
-1.01792,2.16483,3.21045
-0.533726,-0.932919,4.8825
-0.0257036,-0.634884,3.11632
-1.35229,-0.879786,6.83657
-1.53447,2.68311,2.36922
-0.150241,1.84,4.43169
-0.256903,0.433421,2.8366
-0.0264946,3.05194,5.09836
-0.469185,0.0692741,6.32163
-0.126772,-2.84854,8.05362
1.88826,-1.82824,8.79411
-0.517485,0.90322,6.53831
-1.28218,-0.906187,4.7929
-0.15346,-0.529299,4.28625
-0.256158,-0.433407,3.76629
-1.03781,4.35521,7.79392
0.277586,-0.369041,6.35954
0.471832,0.750368,4.3999
-0.397676,3.16627,6.52728
0.562397,0.477621,6.39196
0.79201,0.493969,6.50988
-0.990695,2.31282,6.19576
0.729458,-3.39838,5.20527
0.80108,-1.37836,4.88846
1.49055,0.520733,3.87469
1.19777,0.0468205,4.51458
0.547262,1.5732,7.014
0.303875,0.366288,3.43779
-0.471662,-1.45248,5.3378
-0.0356605,-3.3478,4.24201
0.602846,-0.847425,4.52448
0.349916,2.01427,5.49602
0.947777,-1.32468,1.73155
0.950052,-0.107562,4.3024
0.7791,1.88819,5.61424
-1.10131,0.853457,4.49356
0.517308,-0.388133,4.62238
-1.17149,-3.58867,5.83457
0.870945,-1.55505,3.65698
-0.136647,0.151466,4.34525
-0.557535,2.12562,4.35336
-1.09961,0.645827,4.92688
-0.810901,-1.43575,4.42117
1.46292,0.828871,1.75519
-0.925899,2.6763,4.53931
1.89697,2.56929,5.37457
0.512077,2.366,4.5465
-1.26585,0.262725,5.13349
-0.445081,0.265808,6.52639
-1.12927,1.01196,4.86162
0.224518,-3.24693,4.61553
0.490763,0.64801,1.6092
-0.324222,1.05738,4.45648
-1.2608,0.740489,6.47613
-0.161233,0.595273,3.875
0.762717,3.33773,5.35786
-0.314956,-3.54774,4.46095
0.701397,-0.429156,4.59128
0.512455,1.0783,4.2773
-0.351017,0.534954,0.905954
-0.258387,0.349903,3.24685
0.770063,-0.941503,2.93903
-0.571219,2.1004,6.12178
-1.1302,1.63816,4.44583
0.120639,3.32254,6.31735
-0.132026,1.99442,7.59935
-0.356523,-3.15423,2.75257
0.585239,0.903198,4.79228
0.00120991,-0.642212,5.78663
0.478118,0.751031,4.31155
0.916117,2.00027,1.83339
0.251467,-0.28918,6.4353
-1.03771,-1.73953,8.20857
1.93587,1.18468,3.67438
0.183858,1.36402,5.52074
-0.320337,2.30888,7.73233
0.701275,2.66428,7.70318
-1.04257,2.49479,3.60012
-0.384711,1.97808,6.06928
-0.150848,1.34905,4.54452
-0.871131,-0.769892,5.32301
-0.217871,1.02168,3.68894
-0.628383,-0.0918309,4.24311
-0.531653,-3.67287,6.33684
-0.934185,-0.9033,5.38209
0.201179,-0.855732,4.60327
-0.231206,-1.15756,6.16309
-0.516933,1.90413,5.85069
0.679842,3.56526,4.5747
-0.823284,-0.546697,6.17498
-0.465681,2.01136,5.84677
0.557426,-3.10346,4.47973
-0.198327,0.919695,4.93098
0.922029,-1.93042,6.22813
0.957604,-3.10421,6.17887
-0.349966,-1.97,6.46685
0.422532,-0.712956,6.0781
0.50243,-1.42952,4.81643
0.232453,0.363915,4.72318
1.04595,-1.64279,4.39062
1.2137,0.058799,3.76058
0.242569,0.398959,3.87614
0.461829,-0.747064,5.39873
-0.2119,1.68822,0.418764
0.0528942,1.81997,4.91339
-0.281663,-0.461286,2.77453
-0.13918,-0.335439,4.6031
-0.370362,-3.41314,3.40739
0.0215077,1.27601,3.4533
-0.510662,0.033686,5.67233
0.0985548,-0.376696,5.12848
-0.425912,-3.24177,5.82903
-0.850959,0.814636,3.57475
0.0765859,-0.855844,7.24698
-0.559951,-0.29549,4.18072
-0.15654,-0.491877,4.45528
-0.485682,0.214508,5.83121
0.546364,0.738489,2.97892
0.994083,-0.285381,4.08939
0.558516,-1.23141,2.45795
-0.564178,1.59766,5.71799
0.802282,0.00747901,4.0882
-0.444359,1.30388,2.92748
0.0775996,1.17221,6.77048
-0.484077,2.69194,5.0774
-0.149769,-1.4277,4.25587
0.546879,-0.731126,3.65247
0.529279,0.373292,10.0709
-0.145238,0.817552,4.34094
-0.158974,2.06736,5.80591
-0.864671,1.83453,4.8097
1.34879,0.0921812,4.04093
0.354459,-2.55603,6.31172
0.675952,0.65703,5.13378
-0.152852,-2.40552,4.20403
-0.103404,-0.51212,4.32009
-1.24219,1.22803,6.80035
0.742974,-3.08147,4.84479
-0.0262123,-1.82968,4.74898
0.790704,-2.35151,5.42231
-0.0260047,-1.28892,7.17778
-0.172109,0.457471,4.17568
-0.426171,2.12921,5.12786
0.231476,-2.12882,6.74484
0.40311,1.68527,2.03523
1.04795,-1.25364,4.0196
-0.0443588,1.55825,4.6351
-0.656268,1.29172,3.25084
-0.249989,0.520014,5.27728
0.810429,-2.28933,2.72019
0.660356,1.23942,5.68091
0.374065,1.46868,4.4975
0.327987,0.693392,3.70995
-0.55857,0.190501,4.59016
0.157438,4.19556,5.82018
0.0681363,0.458316,5.83616
0.859781,3.59439,3.84273
-0.0019788,-0.588481,5.14086
-1.04233,0.0779247,5.19804
0.828386,-1.76247,5.64968
-1.17535,0.875098,5.28436
0.247063,0.7562,5.59168
-0.145719,-0.0466708,2.63447
-1.18072,-2.42796,6.38402
-0.405456,-1.56,4.67014
0.653708,0.252328,5.62525
-0.157947,1.29479,6.31211
0.284044,-0.0557039,3.44038
-0.5361,0.550619,4.5743
-0.0745528,0.459823,4.92991
0.429411,1.55416,5.34752
-1.27537,-0.918786,3.3333
0.732164,-1.77123,6.4018
1.16445,-0.484092,4.04241
-0.77923,0.189245,4.70855
0.458611,-0.963814,4.68311
0.241474,1.76619,3.77121
0.421539,-0.661414,4.60541
-0.786569,-2.75413,3.71368
0.537374,-0.43612,2.77425
0.790628,0.832296,7.6043
1.27022,1.61459,6.66916
-0.626838,-0.227406,2.64125
-0.671219,-1.7208,7.65112
-0.0178685,1.35731,2.44227
-1.15954,0.0115461,4.5553
0.609796,1.46035,6.31236
0.10789,0.370518,6.1997
1.19342,-0.869216,5.19049
1.16814,-0.0751568,3.46668
-1.19019,-1.23004,4.19352
0.0982051,1.41446,3.35622
0.348959,1.41067,6.22257
0.340184,-1.30219,4.1818
-0.195355,0.0978265,4.70603
-0.730922,0.0889409,3.38484
2.30046,1.99315,2.84902
0.966086,0.719136,3.13671
0.149745,-2.67088,6.41031
-0.189199,-3.98659,2.37454
0.298659,-2.53331,6.83839
-0.49127,-0.900082,3.49838
-0.622894,3.72706,7.34082
-0.605377,-2.93418,6.23954
-0.691606,-0.560549,7.45172
1.01606,0.90368,4.08338
1.02825,-0.809555,6.03606
0.547991,0.0583362,3.6936
-1.37979,-1.91601,6.04621
1.44066,-0.924061,5.06887
0.458132,-0.573015,2.13493
-0.948026,-0.39395,4.83358
-0.357466,-2.72849,5.88105
-0.643871,-0.695489,5.57047
0.262304,-0.970221,5.26394
0.659711,-0.473043,5.11677
-0.197084,1.00701,4.95845
0.0128056,2.08197,7.66259
-0.14141,-2.35424,6.48213
0.478398,1.372,4.87764
-0.00568978,1.9503,3.74728
0.183566,1.00083,5.78919
1.06033,-1.52322,5.20164
0.728312,0.523647,5.37096
-1.15617,0.237016,4.96827
-0.59741,-0.00368562,5.81717
-0.560082,-0.0862948,6.19198
0.564497,0.79904,4.70169
2.32955,0.911825,6.19755
-0.411038,-4.85294,3.50782
0.269531,-1.52194,4.50258
0.187438,1.72541,4.48419
0.171954,-2.52012,5.91981
0.548409,0.218774,5.33746
0.0537495,-1.22468,5.40288
0.136838,-0.896915,6.45185
0.535669,-0.871513,6.51743
0.284686,2.55796,3.56268
-0.922842,0.967614,4.03199
2.12334,-0.754514,7.23314
0.280546,0.318729,4.78056
0.657743,0.803909,4.75017
-0.512217,2.43996,5.66935
-1.15266,2.33125,5.52215
0.764429,1.76423,7.65951
1.04505,2.8794,3.87134
-0.983054,-1.31254,4.7381
-1.11502,-1.00512,5.07582
0.209678,2.44272,7.5891
0.77614,-0.273203,2.68033
0.515987,0.134922,8.0188
-1.09755,0.370055,3.78156
-0.276603,-0.315382,2.57817
0.897557,0.189405,4.57358
-1.35706,2.33892,4.83416
1.30088,2.80551,9.13949
-0.22948,0.0825638,6.79899
-0.349974,0.747202,6.32152
0.0227334,-3.35996,4.19649
0.176415,-2.12343,3.85606
0.362906,-0.565323,6.16218
0.270447,-1.21933,4.96562
0.259579,0.299668,2.96069
-1.21237,0.630278,5.28881
-1.32313,-0.61998,5.90262
0.229457,0.712243,7.69891
-0.115466,-3.43704,6.25392
-2.32522,-0.807335,5.32992
-0.80761,-4.14412,6.16307
-0.878902,-1.91265,7.1846
0.337588,-0.998425,5.58241
-0.294779,0.929779,5.26677
0.290452,1.60133,4.60579
-0.222314,0.545905,4.20704
0.331439,-0.528766,4.85512
-0.806293,2.48756,4.89949
-0.42635,-2.29559,5.3384
-0.528042,-0.0236776,4.73555
-0.481505,0.859541,3.84686
-0.539724,-2.33211,4.14963
-0.348049,-1.23844,5.14401
-0.199755,-0.218427,5.09429
0.892031,-1.05602,6.28001
0.396556,-3.01086,4.02579
0.52964,-1.36421,5.57644
-0.893565,-0.957887,4.71953
-0.344093,-0.894641,6.67998
0.0601872,0.240782,4.69096
1.20685,1.75388,2.8529
-0.00969568,-0.119593,5.30412
0.710944,1.84284,3.12218
-0.55505,-2.27489,3.69245
0.739209,1.69182,9.32349
-0.915491,-1.05889,2.16266
0.932326,-0.659619,8.2402
-0.976682,-0.458427,5.34852
0.34427,-1.4786,6.68491
-0.627124,1.55077,4.94231
0.453848,-2.14706,5.81103
-0.660969,1.65608,5.90687
-0.573655,0.17056,3.63179
0.762834,-1.01687,5.49561
-0.325212,0.216418,3.32109
-0.342908,0.428788,4.90251
-0.529573,-0.882118,5.96182
-0.646841,1.84443,5.38796
-0.200757,1.4368,0.600397
0.752965,-0.64513,7.11646
-0.461784,-2.26631,6.05721
0.277179,1.44769,3.21184
-0.596926,-2.9114,4.02399
-0.42118,-0.780793,5.37846
-0.824076,-1.74574,6.89981
0.459551,1.70204,3.51269
-0.739016,-1.1215,3.84452
-0.450934,-1.01536,3.29305
0.654678,1.93736,5.40236
0.385742,2.81022,6.00131
-0.618839,-0.629561,3.65639
0.0452682,-0.243712,7.43539
-0.136976,0.616831,6.15676
0.266435,-2.53529,2.18271
0.0648768,-1.25977,4.55193
-2.23237,1.46574,6.87642
-0.117011,-0.605392,3.91093
-0.681688,-2.51791,3.56252
2.30302,-0.595886,7.06852
-0.108523,0.353028,6.14209
-0.0102062,1.91947,5.09724
-0.614671,0.498938,4.22501
-0.208274,-0.412014,6.05845
-0.0655256,-0.557362,2.26088
0.62442,0.495502,3.18925
0.0770064,2.41433,7.42598
-1.41729,1.77561,1.45987
0.707752,1.83841,4.52127
-0.339018,2.12221,6.73583
0.909699,1.40119,5.23989
-0.739441,2.43842,7.37595
1.16075,1.31779,5.60877
0.701135,0.344931,10.5266
-0.285775,-1.23764,9.68942
1.47086,0.0161228,6.21531
0.672902,0.326897,6.11764
0.219577,-0.24089,6.63702
0.321553,-0.288932,1.70989
0.301817,-1.03968,2.00616
1.52252,-3.74748,4.0133
0.878674,0.667601,4.07848
1.55966,-2.43602,8.25572
1.18198,-0.529943,5.60739
-0.0885495,-2.759,1.33271
-0.194587,1.04192,2.96123
-0.140725,-1.66042,5.38724
-0.948811,-0.598123,7.85895
0.479053,1.14252,4.37365
0.443096,-0.0402833,5.51688
0.362067,-0.669363,4.96426
-0.500489,-0.960825,4.27921
-0.337685,1.96378,6.22198
0.242497,-2.31159,3.05276
-0.525791,0.858663,4.41825
-0.477687,-3.33099,5.34837
-0.611065,0.302858,4.15638
-0.265566,1.9146,3.77369
0.411427,0.661995,5.53048
0.678302,-1.72308,4.01448
0.564831,-0.0589935,7.00029
-1.25029,0.545423,3.43359
0.271253,1.26677,3.94918
-0.501533,-2.79193,5.79155
0.269011,-0.364186,6.84438
-1.09069,-0.8139,4.73854
-0.107772,0.750649,6.73178
-0.0577001,-2.77894,7.00974
0.339861,0.304176,6.74796
0.474026,0.29521,6.27376
0.595039,-0.763864,6.19256
-1.76684,2.95916,4.85474
0.538429,0.320454,6.13591
0.352021,-2.11153,4.27711
-0.315084,2.58032,3.30614
0.0439365,0.533398,8.19234
0.813227,2.52061,2.44901
-1.18046,2.44456,4.75931
0.865445,-0.593644,4.46219
-0.00476034,0.571034,3.39252
0.0637145,-0.263645,5.49625
-0.0174598,-0.743768,3.05591
-0.493421,1.65496,6.19258
-0.84875,1.73521,3.51633
-0.676908,1.21122,5.88158
0.31722,-0.909925,5.63284
0.010881,-0.949267,3.57431
-0.0783396,-0.631947,7.44549
-0.681132,0.645936,4.75346
-0.906796,-1.64785,7.76737
0.0210484,0.911719,5.13233
0.790482,-2.23916,4.59299
-0.210162,0.340767,1.80859
-1.07219,1.1857,4.53359
0.565845,-1.97885,1.965
1.12458,0.207554,5.48645
-0.669393,-0.111669,5.52539
-1.94192,1.33051,5.89701
-0.760119,1.4395,3.94602
1.44502,0.735098,3.31875
-1.03309,-0.706614,5.33837
1.56601,-0.876473,4.45281
-0.342932,0.666047,2.24465
-1.23715,0.269282,2.63057
-0.328198,3.54015,4.92602
-1.33239,0.200897,4.16419
0.135978,0.942802,5.96684
-0.933755,-0.0419392,7.45431
0.836953,1.7115,7.17091
-1.58506,1.94738,2.99959
0.958261,5.76434,5.1776
-0.00678959,-2.15976,5.99016
-1.06803,0.673175,4.20865
1.08,1.54705,7.26976
-0.801445,-0.567602,5.86237
1.00516,0.389687,3.42246
0.51578,0.15512,5.82517
-0.687877,-0.0511773,3.90392
0.151334,-2.29286,4.49119
0.903922,-1.15099,6.85892
0.630082,0.502113,5.65455
-0.427921,0.9438,1.34208
0.533067,0.497997,5.68226
0.611718,-0.912195,5.32885
0.280478,0.785722,9.17563
-0.291472,2.23552,6.90599
-0.399342,-0.984032,5.9722
0.276774,-0.567059,4.99657
-0.143027,0.192537,3.69357
-1.25247,1.3795,8.04333
0.644243,-1.93795,7.15366
0.344061,0.815728,7.30527
-0.426836,-1.23929,1.75915
0.195207,-3.12621,5.50101
1.65512,0.321144,4.96954
0.446533,0.437084,3.90276
0.614329,1.57067,5.57023
-0.888193,2.12547,6.55323
-0.265189,0.785568,6.55355
-1.75977,-1.51757,5.06857
0.273787,-0.433437,4.6258
0.736392,1.46199,2.70156
-0.0846524,-2.46838,4.30255
-0.623198,4.27958,2.1622
-0.251572,1.2216,5.47063
-0.277885,1.48408,4.7262
1.11973,-0.657905,7.14306
-0.438937,0.595911,2.98564
0.474085,-0.736055,4.66096
0.588876,-0.561302,3.34925
0.531528,0.940932,2.82433
-0.566657,2.66531,2.69451
-0.30656,-2.93098,7.05478
-0.0273047,-4.5413,4.14218
-0.491576,-1.3047,4.21224
0.861813,0.439561,4.31127
0.415699,-1.74244,6.11962
-0.0496933,-1.79741,5.63009
-0.123985,0.89715,5.72004
0.513581,-0.0206818,4.84045
-1.03305,0.561701,2.7068
2.50346,1.66471,2.59676
0.00912488,-0.165533,6.20871
0.317802,0.727556,7.51069
0.847646,0.744239,5.5218
-0.521068,1.69081,5.66842
-0.588249,1.32044,6.39145
-0.365287,-1.09349,2.77652
-0.585178,0.260173,4.59228
-0.153926,-1.87687,4.24589
0.514904,0.127544,7.3921
-0.131253,0.757227,4.297
-0.795222,1.73377,3.13067
0.618945,-2.49487,5.57093
0.559873,0.586289,6.43548
0.46509,-1.71333,6.83074
0.0470871,0.233997,3.74192
1.18971,1.72315,2.97465
-0.72871,0.202431,4.45368
1.22836,2.30436,5.25366
0.644802,-1.38322,6.03785
-0.493795,2.02676,6.7452
-1.02044,0.835212,3.66827
-0.7976,-1.92796,3.15582
-1.20247,-3.25489,5.6523
-0.884583,3.03124,4.61118
1.07042,-1.85853,4.15398
0.048536,-1.40381,4.69127
-0.72087,-1.4204,5.19303
0.074804,-0.115547,4.77611
-0.28111,0.659188,5.71626
0.770438,-0.333472,5.50616
-1.19501,2.91104,7.11077
0.000541654,-0.0880577,4.52525
0.817584,-0.641485,4.17377
0.772446,-1.96396,4.50004
0.179589,-1.58334,5.86331
0.227576,-0.719756,5.53634
-0.386001,-0.351404,4.58856
-0.502968,-1.90348,5.87633
0.333064,1.42318,5.81036
-0.00229509,1.56371,5.73347
-0.0711724,0.744916,5.34865
0.88371,-0.31689,3.78369
-1.47875,-1.65173,5.62261
-0.652433,1.98245,7.46471
-0.0112959,-3.50779,6.24529
1.46053,-0.660641,3.31452
-0.306268,-0.809999,3.73036
1.44081,-0.612306,5.21023
0.557146,-3.66759,6.52471
-0.785388,-1.757,4.05996
-0.663076,1.14327,4.87282
0.62872,-2.55298,-0.522287
0.510913,1.32379,4.78259
0.464808,1.0203,5.86088
-0.663923,-2.99958,3.80025
0.871393,1.75207,7.81565
-0.17071,0.489192,4.70339
0.592506,0.851724,3.03845
-0.821122,3.09064,6.68372
0.413794,1.74524,1.71556
0.45356,0.437598,5.06631
0.0235582,-0.414609,6.1226
0.452425,-1.262,3.92537
0.588563,-1.09531,7.0092
-1.09359,-0.629566,4.14381
-0.133256,-2.32671,6.0032
-0.118483,3.75082,3.04764
0.0480586,-1.88115,5.71045
0.144461,0.885854,5.00853
0.153252,-1.6072,4.87569
-0.646854,1.51364,4.76509
0.446796,1.47636,3.7989
-0.720826,-1.46988,3.87963
1.24083,1.32233,4.1402
0.451025,-1.87373,3.46957
-0.0972118,1.22514,3.17218
0.372883,-0.12478,3.29954
-0.42683,0.560997,5.68765
-0.553254,3.26925,4.103
0.0357012,0.358194,6.41771
-0.376285,-2.68143,4.98478
-0.374665,1.73668,4.09753
-0.845013,0.641728,3.94714
1.13985,0.603876,5.6653
0.474421,-0.000150612,4.33488
0.303786,-1.07719,4.93835
1.22739,-2.12658,7.90035
-1.32179,-0.0713103,5.16352
0.298983,-0.358244,4.42329
0.11538,0.597005,5.24014
0.365655,-0.256822,4.65336
0.967876,2.26219,8.23024
0.207924,-1.90134,4.65579
-1.05663,-0.847219,5.19689
0.782721,1.54318,6.54723
-0.3971,1.23801,4.11917
0.157689,-2.85109,4.54391
-0.0881026,0.41137,3.24061
-0.644185,0.771803,4.96138
0.880367,0.304909,4.7095
-1.06843,1.9862,5.8771
0.269239,-2.01062,4.60427
0.0847285,-3.00492,6.54051
-1.15308,0.0534704,3.02129
-0.212455,1.52169,7.64008
0.231561,-2.05079,5.40438
0.451151,-0.0430205,5.70738
-0.927554,1.13736,3.56355
1.43057,1.64414,3.79489
1.30619,-1.2849,7.33378
0.0935742,-3.51811,3.26852
0.310751,0.859696,6.65591
0.23348,0.84836,7.06842
-0.559373,0.339869,6.89631
1.12844,1.61981,1.86239
0.35731,-1.11161,4.49535
-0.792559,-0.378729,5.28314
0.211481,1.31028,4.25521
-1.01461,0.214166,6.18639
0.973919,1.83556,3.67954
-0.737016,1.3352,5.92857
0.158504,-0.627042,5.74339
0.246015,-2.03407,4.91611
0.970207,-0.772339,2.24681
0.392088,2.28384,5.25064
0.498879,-0.258082,3.81252
0.930748,0.732728,5.34919
0.578645,0.753811,7.83807
-1.32516,-1.1409,4.84613
-0.157221,-0.848873,4.89734
0.839705,-0.084817,4.15676
-0.180051,-1.1913,4.08087
-0.403756,0.751846,5.77238
-0.677824,-0.285809,7.06177
-1.67364,0.894557,0.810255
0.805951,-2.2777,7.30569
0.686535,-1.07712,7.0834
1.89854,0.686028,3.12413
-0.00738231,0.636236,5.99251
-0.189949,4.75008,4.17081
1.9378,-1.78499,3.81777
1.15477,-3.43112,2.80382
0.197945,0.498581,4.13756
-0.848167,0.0386946,5.81257
-0.964845,-0.697192,5.29639
0.855431,-1.64879,2.98363
0.0649684,1.04544,5.30079
0.190606,-0.816241,5.63929
0.258413,-0.197977,3.07435
0.262155,-0.97601,4.37221
-0.16114,1.20751,2.09291
-0.218978,-0.154971,3.40904
1.7684,-0.262403,3.6667
0.219378,-0.253561,7.79544
0.162432,1.71255,0.917132
1.06527,0.62518,4.41369
-0.604562,1.54875,3.67854
-0.142483,1.15049,4.90067
-1.34136,-1.30986,3.5409
0.582457,0.686174,5.42795
1.03209,-0.746138,2.1097
-0.541992,-2.00152,7.11555
0.684931,0.0482222,1.64186
0.0759021,-2.3815,3.87323
-0.0135604,0.914425,3.3285
-0.954947,-1.41034,4.71196
0.560698,0.668116,6.0714
-0.299785,2.36528,7.16595
-0.954432,-0.914795,6.12779
-1.18862,-4.09652,5.76409
-0.10747,0.924935,5.88547
-0.186402,2.34517,4.81845
-0.277316,-0.921348,2.46704
0.171016,1.93256,4.00641
-0.451285,0.176589,4.61992
0.51495,-1.61972,4.39426
0.309427,-1.36393,4.19384
-0.315802,-1.34622,4.34753
0.967403,-0.228024,5.67422
0.85625,1.34194,8.07368
0.340433,-3.28494,4.1362
0.045547,-1.11982,4.65428
-1.65528,3.72873,4.35419
-0.279302,-1.24855,4.78955
-0.0750823,-1.40848,5.90896
-0.0967929,0.886132,5.93908
-0.971234,-0.718777,6.47943
-0.512636,1.21366,2.56166
-0.22304,1.84663,4.74214
-0.174472,1.54409,6.68034
0.840046,-0.331525,4.31138
0.391077,-1.34159,5.00965
0.467522,-0.781862,6.10779
0.922661,-0.483518,6.73948
0.792406,2.39154,3.89677
-0.619246,0.885977,5.70874
-0.297653,-0.484563,4.627
0.184968,3.86319,2.1022
-1.15494,-0.0869271,2.3822
-0.271996,2.16888,6.72186
-1.59556,-1.48102,7.03224
-0.200091,-2.13007,2.64558
0.039689,0.5143,6.13284
0.273434,2.73585,5.23614
1.15822,-0.868982,3.6599
-0.562003,-4.2536,4.22515
1.29828,0.448852,2.79666
0.159074,0.116866,4.37114
-0.655309,-0.106059,6.08029
0.52175,0.299903,6.67536
0.442093,-1.02794,4.63824
-0.998068,-1.20566,3.30578
0.0134889,-1.09223,4.66885
-1.43649,1.50765,5.7535
0.631179,-0.70968,4.43817
-0.28092,-2.1082,1.77071
0.905162,0.219467,5.60539
0.0555531,-1.32943,4.34477
-0.608775,1.08465,5.5308
1.08193,0.414207,5.34705
1.07316,-0.203668,3.89323
0.235686,1.35619,8.25714
0.972466,0.0473475,6.58224
0.102264,0.82811,3.43428
0.973988,0.485684,7.49332
0.25962,-1.31534,5.23413
-0.599091,-0.593479,4.35077
-0.25778,1.81307,5.85102
0.800191,-1.52938,4.241
0.492218,-2.92166,4.37627
-0.886332,1.86057,3.15585
0.705561,0.0779176,6.55517
0.302064,1.16729,3.86893
-0.251296,-2.8033,3.93849
0.177751,-0.828655,2.43282
1.22633,3.24578,3.08235
-0.718139,0.36998,5.76185
0.574472,-1.10414,4.835
1.43595,-1.60867,5.81647
-1.5537,0.345063,4.82251
-0.528696,-1.18672,3.37099
-0.90328,-2.20788,4.69313
1.24848,-0.467731,5.3764
-0.739839,-0.394756,4.17879
-0.336031,-2.10222,2.56759
0.314016,1.26487,4.59825
0.633073,0.351207,4.97742
0.376928,-0.0593565,7.32645
-0.208716,-3.32509,3.00756
0.134179,-1.18106,4.56044
0.555845,-0.600121,2.28704
0.516746,0.589148,5.22536
-1.18082,1.59209,3.8206
-0.256544,3.30895,4.81789
0.542471,-0.782266,5.07436
0.251267,-1.79949,4.71704
-0.905732,-0.454568,5.07757
-0.617402,-0.0642316,3.3938
-1.47494,1.86989,3.26322
-1.00148,0.872258,3.97312
-1.21898,-1.09492,5.12753
-0.718055,0.271497,8.62916
0.0414495,-0.6102,4.17894
0.0151044,0.682944,6.50583
-0.231833,-2.93395,3.87277
-0.152687,0.0239302,3.3499
-1.24911,1.81953,7.99655
1.43316,-2.54015,6.04932
-0.934651,0.334046,3.18683
-0.296374,-1.41275,4.35751
1.25809,-0.974464,4.17032
-0.785092,0.606534,4.66268
0.464579,-1.60644,5.26148
-0.348737,5.07052,5.70617
-0.17683,-0.299578,4.79622
-1.10597,-0.394486,1.6857
0.290118,-1.80398,5.41242
-0.956332,-2.24305,6.67327
-1.76352,0.0535244,5.40342
-0.745108,-0.786139,5.58827
0.576802,2.2177,4.27045
0.738729,0.81794,4.44271
-1.56606,-0.375844,3.42172
0.282611,0.376598,4.74882
1.20182,1.13203,3.74982
0.289041,-3.37906,6.15574
1.27975,-1.13318,4.37208
0.154172,-1.21374,3.52607
0.0559359,1.37224,5.73002
-0.0895322,1.35873,4.23779
-0.206624,2.58476,5.96931
-0.453425,-1.09999,5.34334
-0.709808,1.22488,5.09103
1.09803,-3.43586,4.19287
0.445593,0.0194829,2.65562
-0.102205,-1.81674,3.58312
-0.00252044,-0.319717,5.02063
0.364604,2.37999,5.59813
-1.03609,1.63408,7.55131
0.179386,3.35771,3.65644
1.32173,-0.203309,4.05567
1.55176,0.214367,6.66317
0.322892,-0.0457667,2.10718
1.163,-2.96252,4.17959
0.742823,0.951093,3.06905
1.12794,-1.58555,3.97312
-0.0989914,-1.75581,4.44075
-0.934759,1.1877,4.70417
-0.0370766,-0.882035,5.62599
-0.000525949,1.41193,5.61295
-0.261941,1.76558,3.5566
-0.826501,-0.403236,3.18386
-0.542972,-0.708885,4.09932
-0.841659,1.70511,0.0580263
-0.409558,-0.485435,5.05161
-0.0417195,-1.879,5.04761
-1.55674,-0.167053,5.82114
0.120067,2.81654,4.95043
0.728203,0.477226,4.94812
0.443987,0.0318821,1.63003
1.00605,1.94711,6.91179
0.112508,0.559358,6.35525
-0.202776,0.77403,4.50833
0.137467,0.36161,3.83577
0.0850026,1.36236,4.91118
0.442872,1.30849,4.98741
0.628319,-1.7648,3.47377
-1.42317,-2.21111,4.26173
0.824657,2.03482,7.34584
-0.378772,0.242265,4.04262
-1.36486,0.383087,4.94331
-0.825627,-0.428926,4.27649
-0.0604292,-0.862556,4.23183
-0.621526,-0.371194,5.29845
0.0722848,-2.77103,1.56203
-0.188342,-0.707923,6.35209
-0.663571,-1.64814,3.95996
0.183618,1.18557,4.4226
-0.751448,-2.29615,3.1977
-0.132899,1.31622,5.67754
1.01538,3.46999,2.88736
-0.334359,-0.407228,5.86479
-0.235653,-0.34201,2.81316
-0.14472,0.419667,-0.63138
1.44528,-0.593198,5.48656
0.998479,0.149358,5.45462
2.06445,2.59375,5.15999
-0.459775,0.0539223,4.8454
0.80071,-1.89676,5.3665
-0.954694,1.5315,5.51606
0.382538,2.04743,4.52553
0.514796,-1.70714,4.54134
-0.232195,2.17387,4.10503
-0.317247,0.0998905,4.16995
0.085794,-0.137453,5.135
-0.237127,0.633592,5.53466
0.305068,2.35035,4.77613
0.100546,0.251159,5.45515
-0.514929,1.96102,4.48785
-0.686139,-1.85583,5.03698
-0.229622,0.250037,7.68918
1.09128,0.694886,3.20553
1.09584,-0.114197,7.7812
0.651385,-0.245216,7.38439
0.261745,1.29482,5.5043
0.373308,-1.03754,4.0686
-0.095451,0.78982,4.25737
